words,sentiment_coeff
shares of the following companies had unusual moves in china trading_stock symbols are in parentheses and prices are as of the close in shanghai ,1.0019603476391705
two year yields were little changed at percent,-1.0029984954599394
stock symbols are in parentheses and prices are as of the close of trading,-1.000588907221053
that missed the billion franc average estimate of analysts surveyed by bloomberg,-0.9992496847414781
overseas investors bought a net billion rupees of indian stocks on oct,-0.9983335682599981
murphy chief executive officer said in an interview,-1.0000111104320688
to at the pm close in tel aviv ,-1.0002518378185412
they were bid in the pre market at in osaka at am local time_futures on australias p asx index dropped percent today,1.003827877422895
after a report showed united states payrolls were unchanged in august the weakest reading since september _the median forecast in a bloomberg news survey called for an increase of ,-0.9996601024838462
united states markets will be closed today for a public holiday,0.9995421477301846
the fund can also aid troubled banks and offer credit lines to repel speculators,-1.0018646562515456
the slide has cut the price of shares on the index to times estimated book value near the lowest since march ,1.0031182884588046
write offs dropped to percent from percent the prior year and percent in the previous quarter,-0.9993110239666065
the london metal exchange index of prices for six industrial metals including copper and aluminum slid percent yesterday,1.0052465855117638
ministers from germany finland and the netherlands will meet today to discuss a finnish demand for collateral in a bailout for greece while the italian senate will debate an austerity plan amid a strike,1.0001503862662195
the united states filed lawsuits against banks on sept_to recover billion spent on mortgage backed securities bought by fannie mae and freddie mac ,-1.0023336361368904
citigroup cut its global economic growth forecast today to percent from percent_united states markets are closed today for the labor day holiday,1.0000079290209092
